id;bc;G_f_type;G_f_start;G_f_stop;G_f_init;G_f_final;eta_f_type;eta_f_start;eta_f_stop;eta_f_init;eta_f_final
BoilerNoise-bc5-s1-053;5;2;20;672;0;0.123550854;0;0;0;0;0
BoilerNoise-bc5-s1-054;5;2;653;672;0;0.305758064;0;0;0;0;0
BoilerNoise-bc5-s1-055;5;2;600;672;0;0.253999344;0;0;0;0;0
BoilerNoise-bc5-s1-056;5;2;500;672;0;0.104859894;0;0;0;0;0
BoilerNoise-bc5-s1-057;5;1;152;672;0;0.085574107;0;0;0;0;0
BoilerNoise-bc5-s1-058;5;2;343;672;0;0.034744003;0;0;0;0;0
BoilerNoise-bc5-s1-059;5;2;219;672;0;0.369744466;0;0;0;0;0
BoilerNoise-bc5-s1-060;5;1;349;672;0;0.409302465;0;0;0;0;0
BoilerNoise-bc5-s1-061;5;2;129;672;0;0.20955253;0;0;0;0;0
BoilerNoise-bc5-s1-062;5;2;146;672;0;0.162739244;0;0;0;0;0
BoilerNoise-bc5-s1-063;5;1;492;672;0;0.032483661;0;0;0;0;0
BoilerNoise-bc5-s1-064;5;2;646;672;0;0.408843297;0;0;0;0;0
BoilerNoise-bc5-s1-065;5;2;202;672;0;0.058996874;0;0;0;0;0
BoilerNoise-bc5-s1-066;5;2;168;672;0;0.68862688;0;0;0;0;0
BoilerNoise-bc5-s1-067;5;1;651;672;0;0.07249347;0;0;0;0;0
BoilerNoise-bc5-s1-068;5;2;289;672;0;0.676023579;0;0;0;0;0
BoilerNoise-bc5-s1-069;5;2;630;672;0;0.2231844;0;0;0;0;0
BoilerNoise-bc5-s1-070;5;1;589;672;0;0.050353674;0;0;0;0;0
BoilerNoise-bc5-s1-071;5;2;249;672;0;0.312096681;0;0;0;0;0
BoilerNoise-bc5-s1-072;5;1;447;672;0;0.216200829;0;0;0;0;0
BoilerNoise-bc5-s1-073;5;1;602;672;0;0.388737205;0;0;0;0;0
BoilerNoise-bc5-s1-074;5;2;12;672;0;0.159730809;0;0;0;0;0
BoilerNoise-bc5-s1-075;5;1;76;672;0;0.024395639;0;0;0;0;0
BoilerNoise-bc5-s1-076;5;1;401;672;0;0.218113375;0;0;0;0;0
BoilerNoise-bc5-s1-077;5;1;341;672;0;0.017338962;0;0;0;0;0
BoilerNoise-bc5-s1-078;5;2;285;672;0;0.307343362;0;0;0;0;0
BoilerNoise-bc5-s1-079;5;1;55;672;0;0.490293092;0;0;0;0;0
BoilerNoise-bc5-s1-080;5;1;365;672;0;0.259697972;0;0;0;0;0
BoilerNoise-bc5-s1-081;5;1;360;672;0;0.107971865;0;0;0;0;0
BoilerNoise-bc5-s1-082;5;1;540;672;0;0.358765903;0;0;0;0;0
BoilerNoise-bc5-s1-083;5;2;614;672;0;0.017904888;0;0;0;0;0
BoilerNoise-bc5-s1-084;5;1;407;672;0;0.268707862;0;0;0;0;0
BoilerNoise-bc5-s1-085;5;2;570;672;0;0.205930426;0;0;0;0;0
BoilerNoise-bc5-s1-086;5;2;218;672;0;0.359987517;0;0;0;0;0
BoilerNoise-bc5-s1-087;5;2;515;672;0;0.498198055;0;0;0;0;0
BoilerNoise-bc5-s1-088;5;1;457;672;0;0.156646502;0;0;0;0;0
BoilerNoise-bc5-s1-089;5;1;197;672;0;0.036412189;0;0;0;0;0
BoilerNoise-bc5-s1-090;5;1;444;672;0;0.116348962;0;0;0;0;0
BoilerNoise-bc5-s1-091;5;2;195;672;0;0.410756899;0;0;0;0;0
BoilerNoise-bc5-s1-092;5;2;35;672;0;0.516521839;0;0;0;0;0
BoilerNoise-bc5-s1-093;5;2;475;672;0;0.068240543;0;0;0;0;0
BoilerNoise-bc5-s1-094;5;1;266;672;0;0.318144776;0;0;0;0;0
BoilerNoise-bc5-s1-095;5;1;131;672;0;0.640040304;0;0;0;0;0
BoilerNoise-bc5-s1-096;5;1;576;672;0;0.136496205;0;0;0;0;0
BoilerNoise-bc5-s1-097;5;2;322;672;0;0.072027443;0;0;0;0;0
BoilerNoise-bc5-s1-098;5;2;650;672;0;0.290199394;0;0;0;0;0
BoilerNoise-bc5-s1-099;5;1;36;672;0;0.163299035;0;0;0;0;0
BoilerNoise-bc5-s1-100;5;1;181;672;0;0.566005349;0;0;0;0;0
BoilerNoise-bc5-s2-000;5;0;0;0;0;0;2;171;672;0;0.053132626
BoilerNoise-bc5-s2-001;5;0;0;0;0;0;2;549;672;0;0.067109542
BoilerNoise-bc5-s2-002;5;0;0;0;0;0;2;207;672;0;0.297960848
BoilerNoise-bc5-s2-003;5;0;0;0;0;0;1;454;672;0;0.43341205
BoilerNoise-bc5-s2-004;5;0;0;0;0;0;1;468;672;0;0.278461495
BoilerNoise-bc5-s2-005;5;0;0;0;0;0;2;560;672;0;0.425252142
BoilerNoise-bc5-s2-006;5;0;0;0;0;0;2;636;672;0;0.647963952
BoilerNoise-bc5-s2-007;5;0;0;0;0;0;1;89;672;0;0.283771445
BoilerNoise-bc5-s2-008;5;0;0;0;0;0;1;398;672;0;0.136980835
BoilerNoise-bc5-s2-009;5;0;0;0;0;0;2;277;672;0;0.355976044
BoilerNoise-bc5-s2-010;5;0;0;0;0;0;2;230;672;0;0.533895897
BoilerNoise-bc5-s2-011;5;0;0;0;0;0;2;217;672;0;0.292960681
BoilerNoise-bc5-s2-012;5;0;0;0;0;0;1;283;672;0;0.27576919
BoilerNoise-bc5-s2-013;5;0;0;0;0;0;1;570;672;0;0.035554773
BoilerNoise-bc5-s2-014;5;0;0;0;0;0;2;317;672;0;0.588033227
BoilerNoise-bc5-s2-015;5;0;0;0;0;0;1;440;672;0;0.527086167
BoilerNoise-bc5-s2-016;5;0;0;0;0;0;2;55;672;0;0.138897345
BoilerNoise-bc5-s2-017;5;0;0;0;0;0;1;284;672;0;0.635384966
BoilerNoise-bc5-s2-018;5;0;0;0;0;0;2;45;672;0;0.360600715
BoilerNoise-bc5-s2-019;5;0;0;0;0;0;2;443;672;0;0.470927052
BoilerNoise-bc5-s2-020;5;0;0;0;0;0;1;517;672;0;0.046572269
BoilerNoise-bc5-s2-021;5;0;0;0;0;0;2;429;672;0;0.121555809
BoilerNoise-bc5-s2-022;5;0;0;0;0;0;2;180;672;0;0.26382797
BoilerNoise-bc5-s2-023;5;0;0;0;0;0;2;503;672;0;0.160133222
BoilerNoise-bc5-s2-024;5;0;0;0;0;0;2;229;672;0;0.081657226
BoilerNoise-bc5-s2-025;5;0;0;0;0;0;2;282;672;0;0.002155611
BoilerNoise-bc5-s2-026;5;0;0;0;0;0;1;290;672;0;0.051949899
BoilerNoise-bc5-s2-027;5;0;0;0;0;0;2;123;672;0;0.660607967
BoilerNoise-bc5-s2-028;5;0;0;0;0;0;2;216;672;0;0.334414405
BoilerNoise-bc5-s2-029;5;0;0;0;0;0;2;101;672;0;0.111637641
BoilerNoise-bc5-s2-030;5;0;0;0;0;0;1;485;672;0;0.176072081
BoilerNoise-bc5-s2-031;5;0;0;0;0;0;1;115;672;0;0.239146957
BoilerNoise-bc5-s2-032;5;0;0;0;0;0;1;473;672;0;0.406133799
BoilerNoise-bc5-s2-033;5;0;0;0;0;0;2;205;672;0;0.009541168
BoilerNoise-bc5-s2-034;5;0;0;0;0;0;1;152;672;0;0.299151774
BoilerNoise-bc5-s2-035;5;0;0;0;0;0;1;414;672;0;0.354945295
BoilerNoise-bc5-s2-036;5;0;0;0;0;0;1;153;672;0;0.251575846
BoilerNoise-bc5-s2-037;5;0;0;0;0;0;1;664;672;0;0.15303007
BoilerNoise-bc5-s2-038;5;0;0;0;0;0;2;98;672;0;0.129522838
BoilerNoise-bc5-s2-039;5;0;0;0;0;0;2;465;672;0;0.218339567
BoilerNoise-bc5-s2-040;5;0;0;0;0;0;1;519;672;0;0.25948989
BoilerNoise-bc5-s2-041;5;0;0;0;0;0;2;341;672;0;0.100042268
BoilerNoise-bc5-s2-042;5;0;0;0;0;0;2;89;672;0;0.268441751
BoilerNoise-bc5-s2-043;5;0;0;0;0;0;2;506;672;0;0.491641222
BoilerNoise-bc5-s2-044;5;0;0;0;0;0;2;545;672;0;0.05302483
BoilerNoise-bc5-s2-045;5;0;0;0;0;0;1;486;672;0;0.308010205
BoilerNoise-bc5-s2-046;5;0;0;0;0;0;2;400;672;0;0.213139892
BoilerNoise-bc5-s2-047;5;0;0;0;0;0;1;9;672;0;0.272315428
BoilerNoise-bc5-s2-048;5;0;0;0;0;0;1;662;672;0;0.190582067
BoilerNoise-bc5-s2-049;5;0;0;0;0;0;2;348;672;0;0.178502413
BoilerNoise-bc5-s2-050;5;0;0;0;0;0;1;287;672;0;0.141785446
BoilerNoise-bc5-s2-051;5;0;0;0;0;0;1;140;672;0;0.284848273
BoilerNoise-bc5-s2-052;5;0;0;0;0;0;2;194;672;0;0.040906665
BoilerNoise-bc5-s2-053;5;0;0;0;0;0;1;152;672;0;0.307781443
BoilerNoise-bc5-s2-054;5;0;0;0;0;0;1;556;672;0;0.516246783
BoilerNoise-bc5-s2-055;5;0;0;0;0;0;1;298;672;0;0.410554939
BoilerNoise-bc5-s2-056;5;0;0;0;0;0;2;250;672;0;0.043250091
BoilerNoise-bc5-s2-057;5;0;0;0;0;0;1;291;672;0;0.178832777
BoilerNoise-bc5-s2-058;5;0;0;0;0;0;2;118;672;0;0.430167815
BoilerNoise-bc5-s2-059;5;0;0;0;0;0;1;133;672;0;0.07562834
BoilerNoise-bc5-s2-060;5;0;0;0;0;0;1;574;672;0;0.637588785
BoilerNoise-bc5-s2-061;5;0;0;0;0;0;1;3;672;0;0.189164855
BoilerNoise-bc5-s2-062;5;0;0;0;0;0;1;282;672;0;0.200641001
BoilerNoise-bc5-s2-063;5;0;0;0;0;0;1;172;672;0;0.438509306
BoilerNoise-bc5-s2-064;5;0;0;0;0;0;1;619;672;0;0.240844405
BoilerNoise-bc5-s2-065;5;0;0;0;0;0;1;654;672;0;0.43468463
BoilerNoise-bc5-s2-066;5;0;0;0;0;0;1;1;672;0;0.505317727
BoilerNoise-bc5-s2-067;5;0;0;0;0;0;2;614;672;0;0.299771307
BoilerNoise-bc5-s2-068;5;0;0;0;0;0;1;520;672;0;0.130540287
BoilerNoise-bc5-s2-069;5;0;0;0;0;0;1;600;672;0;0.001696833
BoilerNoise-bc5-s2-070;5;0;0;0;0;0;1;382;672;0;0.294154216
BoilerNoise-bc5-s2-071;5;0;0;0;0;0;2;132;672;0;0.379150474
BoilerNoise-bc5-s2-072;5;0;0;0;0;0;1;467;672;0;0.051019744
BoilerNoise-bc5-s2-073;5;0;0;0;0;0;2;552;672;0;0.258158938
BoilerNoise-bc5-s2-074;5;0;0;0;0;0;1;500;672;0;0.120643843
BoilerNoise-bc5-s2-075;5;0;0;0;0;0;1;562;672;0;0.501450912
BoilerNoise-bc5-s2-076;5;0;0;0;0;0;2;163;672;0;0.400908861
BoilerNoise-bc5-s2-077;5;0;0;0;0;0;2;161;672;0;0.193700038
BoilerNoise-bc5-s2-078;5;0;0;0;0;0;2;3;672;0;0.206336467
BoilerNoise-bc5-s2-079;5;0;0;0;0;0;1;197;672;0;0.102490499
BoilerNoise-bc5-s2-080;5;0;0;0;0;0;2;57;672;0;0.013339589
BoilerNoise-bc5-s2-081;5;0;0;0;0;0;1;310;672;0;0.329355936
BoilerNoise-bc5-s2-082;5;0;0;0;0;0;1;428;672;0;0.182084769
BoilerNoise-bc5-s2-083;5;0;0;0;0;0;2;308;672;0;0.078707118
BoilerNoise-bc5-s2-084;5;0;0;0;0;0;1;509;672;0;0.238910168
BoilerNoise-bc5-s2-085;5;0;0;0;0;0;2;671;672;0;0.371488524
BoilerNoise-bc5-s2-086;5;0;0;0;0;0;1;41;672;0;0.548690181
BoilerNoise-bc5-s2-087;5;0;0;0;0;0;2;630;672;0;0.444345338
BoilerNoise-bc5-s2-088;5;0;0;0;0;0;2;577;672;0;0.2584947
BoilerNoise-bc5-s2-089;5;0;0;0;0;0;2;352;672;0;0.309795314
BoilerNoise-bc5-s2-090;5;0;0;0;0;0;2;618;672;0;0.079845165
BoilerNoise-bc5-s2-091;5;0;0;0;0;0;2;190;672;0;0.068761548
BoilerNoise-bc5-s2-092;5;0;0;0;0;0;1;315;672;0;0.094779963
BoilerNoise-bc5-s2-093;5;0;0;0;0;0;2;192;672;0;0.106788802
BoilerNoise-bc5-s2-094;5;0;0;0;0;0;1;306;672;0;0.054524685
BoilerNoise-bc5-s2-095;5;0;0;0;0;0;1;436;672;0;0.260413576
BoilerNoise-bc5-s2-096;5;0;0;0;0;0;1;608;672;0;0.057563347
BoilerNoise-bc5-s2-097;5;0;0;0;0;0;2;287;672;0;0.543568128
BoilerNoise-bc5-s2-098;5;0;0;0;0;0;2;632;672;0;0.156156322
BoilerNoise-bc5-s2-099;5;0;0;0;0;0;2;357;672;0;0.265264472
BoilerNoise-bc5-s2-100;5;0;0;0;0;0;2;330;672;0;0.169159326
BoilerNoise-bc5-s3-000;5;2;261;672;0;0.345679582;2;261;672;0;0.345679582
BoilerNoise-bc5-s3-001;5;2;520;672;0;0.299153086;2;520;672;0;0.299153086
BoilerNoise-bc5-s3-002;5;1;292;672;0;0.369890633;1;292;672;0;0.369890633
BoilerNoise-bc5-s3-003;5;1;291;672;0;0.261733456;1;291;672;0;0.261733456
BoilerNoise-bc5-s3-004;5;1;359;672;0;0.042673918;1;359;672;0;0.042673918
BoilerNoise-bc5-s3-005;5;2;650;672;0;0.682730984;2;650;672;0;0.682730984
BoilerNoise-bc5-s3-006;5;1;321;672;0;0.497596142;1;321;672;0;0.497596142
BoilerNoise-bc5-s3-007;5;2;528;672;0;0.353445402;2;528;672;0;0.353445402
BoilerNoise-bc5-s3-008;5;2;335;672;0;0.420531096;2;335;672;0;0.420531096
BoilerNoise-bc5-s3-009;5;2;619;672;0;0.234948991;2;619;672;0;0.234948991
BoilerNoise-bc5-s3-010;5;2;296;672;0;0.185713666;2;296;672;0;0.185713666
BoilerNoise-bc5-s3-011;5;2;76;672;0;0.036245933;2;76;672;0;0.036245933
BoilerNoise-bc5-s3-012;5;1;372;672;0;0.049371436;1;372;672;0;0.049371436
BoilerNoise-bc5-s3-013;5;1;410;672;0;0.289967481;1;410;672;0;0.289967481
BoilerNoise-bc5-s3-014;5;1;287;672;0;0.240973279;1;287;672;0;0.240973279
BoilerNoise-bc5-s3-015;5;2;501;672;0;0.263045894;2;501;672;0;0.263045894
BoilerNoise-bc5-s3-016;5;2;149;672;0;0.406966668;2;149;672;0;0.406966668
BoilerNoise-bc5-s3-017;5;2;389;672;0;0.214122688;2;389;672;0;0.214122688
BoilerNoise-bc5-s3-018;5;1;297;672;0;0.454496216;1;297;672;0;0.454496216
BoilerNoise-bc5-s3-019;5;1;318;672;0;0.370456887;1;318;672;0;0.370456887
BoilerNoise-bc5-s3-020;5;2;418;672;0;0.07135549;2;418;672;0;0.07135549
BoilerNoise-bc5-s3-021;5;2;579;672;0;0.431818673;2;579;672;0;0.431818673
BoilerNoise-bc5-s3-022;5;2;59;672;0;0.310485445;2;59;672;0;0.310485445
BoilerNoise-bc5-s3-023;5;1;558;672;0;0.188382457;1;558;672;0;0.188382457
BoilerNoise-bc5-s3-024;5;2;588;672;0;0.324512021;2;588;672;0;0.324512021
BoilerNoise-bc5-s3-025;5;2;213;672;0;0.250507348;2;213;672;0;0.250507348
BoilerNoise-bc5-s3-026;5;1;403;672;0;0.065981275;1;403;672;0;0.065981275
BoilerNoise-bc5-s3-027;5;1;150;672;0;0.025936356;1;150;672;0;0.025936356
BoilerNoise-bc5-s3-028;5;1;84;672;0;0.183807022;1;84;672;0;0.183807022
BoilerNoise-bc5-s3-029;5;2;252;672;0;0.035441463;2;252;672;0;0.035441463
BoilerNoise-bc5-s3-030;5;2;286;672;0;0.396048943;2;286;672;0;0.396048943
BoilerNoise-bc5-s3-031;5;2;321;672;0;0.775871674;2;321;672;0;0.775871674
BoilerNoise-bc5-s3-032;5;1;288;672;0;0.118416483;1;288;672;0;0.118416483
BoilerNoise-bc5-s3-033;5;2;487;672;0;0.260973154;2;487;672;0;0.260973154
BoilerNoise-bc5-s3-034;5;2;212;672;0;0.084652667;2;212;672;0;0.084652667
BoilerNoise-bc5-s3-035;5;1;171;672;0;0.585437028;1;171;672;0;0.585437028
BoilerNoise-bc5-s3-036;5;1;93;672;0;0.045714528;1;93;672;0;0.045714528
BoilerNoise-bc5-s3-037;5;1;592;672;0;0.240220203;1;592;672;0;0.240220203
BoilerNoise-bc5-s3-038;5;2;299;672;0;0.006061181;2;299;672;0;0.006061181
BoilerNoise-bc5-s3-039;5;2;358;672;0;0.242602965;2;358;672;0;0.242602965
BoilerNoise-bc5-s3-040;5;1;10;672;0;0.243495376;1;10;672;0;0.243495376
BoilerNoise-bc5-s3-041;5;2;336;672;0;0.074785356;2;336;672;0;0.074785356
BoilerNoise-bc5-s3-042;5;2;639;672;0;0.060847002;2;639;672;0;0.060847002
BoilerNoise-bc5-s3-043;5;1;390;672;0;0.430384929;1;390;672;0;0.430384929
BoilerNoise-bc5-s3-044;5;2;226;672;0;0.776827564;2;226;672;0;0.776827564
BoilerNoise-bc5-s3-045;5;1;422;672;0;0.038027643;1;422;672;0;0.038027643
BoilerNoise-bc5-s3-046;5;2;580;672;0;0.411923071;2;580;672;0;0.411923071
BoilerNoise-bc5-s3-047;5;1;667;672;0;0.315280328;1;667;672;0;0.315280328
BoilerNoise-bc5-s3-048;5;2;295;672;0;0.009024116;2;295;672;0;0.009024116
BoilerNoise-bc5-s3-049;5;2;449;672;0;0.140455591;2;449;672;0;0.140455591
BoilerNoise-bc5-s3-050;5;2;255;672;0;0.03377765;2;255;672;0;0.03377765
BoilerNoise-bc5-s3-051;5;1;159;672;0;0.150887626;1;159;672;0;0.150887626
BoilerNoise-bc5-s3-052;5;1;635;672;0;0.102239348;1;635;672;0;0.102239348
BoilerNoise-bc5-s3-053;5;1;476;672;0;0.236005252;1;476;672;0;0.236005252
BoilerNoise-bc5-s3-054;5;2;234;672;0;0.799321806;2;234;672;0;0.799321806
BoilerNoise-bc5-s3-055;5;1;4;672;0;0.32851915;1;4;672;0;0.32851915
BoilerNoise-bc5-s3-056;5;1;526;672;0;0.793231051;1;526;672;0;0.793231051
BoilerNoise-bc5-s3-057;5;1;287;672;0;0.458192772;1;287;672;0;0.458192772
BoilerNoise-bc5-s3-058;5;1;279;672;0;0.519219689;1;279;672;0;0.519219689
BoilerNoise-bc5-s3-059;5;2;335;672;0;0.584450631;2;335;672;0;0.584450631
BoilerNoise-bc5-s3-060;5;2;184;672;0;0.452575531;2;184;672;0;0.452575531
BoilerNoise-bc5-s3-061;5;2;551;672;0;0.124107843;2;551;672;0;0.124107843
BoilerNoise-bc5-s3-062;5;2;584;672;0;0.22190753;2;584;672;0;0.22190753
BoilerNoise-bc5-s3-063;5;1;144;672;0;0.30629462;1;144;672;0;0.30629462
BoilerNoise-bc5-s3-064;5;2;375;672;0;0.250199338;2;375;672;0;0.250199338
BoilerNoise-bc5-s3-065;5;2;285;672;0;0.03589009;2;285;672;0;0.03589009
BoilerNoise-bc5-s3-066;5;2;626;672;0;0.532368871;2;626;672;0;0.532368871
BoilerNoise-bc5-s3-067;5;2;640;672;0;0.406760141;2;640;672;0;0.406760141
BoilerNoise-bc5-s3-068;5;2;150;672;0;0.077230982;2;150;672;0;0.077230982
BoilerNoise-bc5-s3-069;5;1;625;672;0;0.658837851;1;625;672;0;0.658837851
BoilerNoise-bc5-s3-070;5;1;180;672;0;0.121227573;1;180;672;0;0.121227573
BoilerNoise-bc5-s3-071;5;2;172;672;0;0.184206264;2;172;672;0;0.184206264
BoilerNoise-bc5-s3-072;5;2;53;672;0;0.073714906;2;53;672;0;0.073714906
BoilerNoise-bc5-s3-073;5;1;577;672;0;0.051479508;1;577;672;0;0.051479508
BoilerNoise-bc5-s3-074;5;1;397;672;0;0.177152736;1;397;672;0;0.177152736
BoilerNoise-bc5-s3-075;5;1;662;672;0;0.184480085;1;662;672;0;0.184480085
BoilerNoise-bc5-s3-076;5;1;156;672;0;0.392194186;1;156;672;0;0.392194186
BoilerNoise-bc5-s3-077;5;1;224;672;0;0.383691171;1;224;672;0;0.383691171
BoilerNoise-bc5-s3-078;5;1;520;672;0;0.132944724;1;520;672;0;0.132944724
BoilerNoise-bc5-s3-079;5;1;89;672;0;0.297102678;1;89;672;0;0.297102678
BoilerNoise-bc5-s3-080;5;2;451;672;0;0.269854716;2;451;672;0;0.269854716
BoilerNoise-bc5-s3-081;5;1;657;672;0;0.295834434;1;657;672;0;0.295834434
BoilerNoise-bc5-s3-082;5;1;455;672;0;0.017968834;1;455;672;0;0.017968834
BoilerNoise-bc5-s3-083;5;1;634;672;0;0.238147751;1;634;672;0;0.238147751
BoilerNoise-bc5-s3-084;5;1;640;672;0;0.137385506;1;640;672;0;0.137385506
BoilerNoise-bc5-s3-085;5;1;154;672;0;0.054116368;1;154;672;0;0.054116368
BoilerNoise-bc5-s3-086;5;2;147;672;0;0.021898518;2;147;672;0;0.021898518
BoilerNoise-bc5-s3-087;5;1;593;672;0;0.185362968;1;593;672;0;0.185362968
BoilerNoise-bc5-s3-088;5;1;517;672;0;0.250807664;1;517;672;0;0.250807664
BoilerNoise-bc5-s3-089;5;2;90;672;0;0.984644599;2;90;672;0;0.984644599
BoilerNoise-bc5-s3-090;5;1;476;672;0;0.544125156;1;476;672;0;0.544125156
BoilerNoise-bc5-s3-091;5;2;113;672;0;0.189953313;2;113;672;0;0.189953313
BoilerNoise-bc5-s3-092;5;2;198;672;0;0.015680913;2;198;672;0;0.015680913
BoilerNoise-bc5-s3-093;5;1;281;672;0;0.03049181;1;281;672;0;0.03049181
BoilerNoise-bc5-s3-094;5;1;150;672;0;0.141405788;1;150;672;0;0.141405788
BoilerNoise-bc5-s3-095;5;1;16;672;0;0.244863499;1;16;672;0;0.244863499
BoilerNoise-bc5-s3-096;5;2;413;672;0;0.050391046;2;413;672;0;0.050391046
BoilerNoise-bc5-s3-097;5;2;462;672;0;0.156631184;2;462;672;0;0.156631184
BoilerNoise-bc5-s3-098;5;1;115;672;0;0.149098643;1;115;672;0;0.149098643
BoilerNoise-bc5-s3-099;5;2;44;672;0;0.83317677;2;44;672;0;0.83317677
